ジャンル,ページ,名前,読み,総格,天格,人格,地格
優しい,43,勇和,ゆうわ,26,9,13,9
優しい,43,勇祐,ゆうすけ,27,9,13,9
優しい,43,勘助,かんすけ,27,9,15,9
優しい,43,勝義,かつよし,34,9,16,9
優しい,43,勝良,かつよし,28,9,16,9
優しい,43,勝豊,かつとよ,34,9,16,9
優しい,43,匡介,ただすけ,19,9,10,9
優しい,43,博孝,ひろたか,28,9,16,9
優しい,43,博義,ひろよし,34,9,16,9
優しい,43,厚亮,こうすけ,27,9,13,9
優しい,43,厚治,こうじ,26,9,13,9
優しい,43,厚直,あつなお,26,9,13,9
優しい,43,友亮,ともあき,22,9,8,9
優しい,43,友佐,ゆうすけ,20,9,8,9
優しい,43,友佑,ゆうすけ,20,9,8,9
優しい,43,友作,ゆうさく,20,9,8,9
優しい,43,友信,とものぶ,22,9,8,9
優しい,43,友克,ともかつ,20,9,8,9
優しい,43,友則,とものり,22,9,8,9
優しい,43,友厚,ともあつ,22,9,8,9
優しい,43,友吾,ゆうご,20,9,8,9
優しい,43,友哉,ゆうや,22,9,8,9
優しい,43,,,26,9,8,9
優しい,43,友宏,ゆきひろ,20,9,8,9
優しい,43,友寛,ともひろ,26,9,8,9
優しい,43,友寿,ともとし,20,9,8,9
優しい,43,友彦,ともひこ,22,9,8,9
優しい,43,友志,ゆうじろう,20,9,8,9
優しい,43,友成,ともなり,19,9,8,9
優しい,43,友星,ゆうせい,22,9,8,9
優しい,43,友春,ともはる,22,9,8,9
優しい,43,友昭,ともあき,22,9,8,9
優しい,43,友暉,"ゆうき,ともき",26,9,8,9
優しい,43,友次,ゆうじ,19,9,8,9
優しい,43,友洋,ともひろ,22,9,8,9
優しい,43,友照,ともてる,26,9,8,9
優しい,43,友祐,ゆうすけ,22,9,8,9
優しい,43,友秀,ともひで,20,9,8,9
優しい,43,友義,ともよし,26,9,8,9
優しい,43,友羽,ゆうわ,19,9,8,9
優しい,43,友良,ともよし,20,9,8,9
優しい,43,友蔵,ともぞう,28,9,8,9
優しい,43,友行,ともゆき,19,9,8,9
優しい,43,友誠,ともまさ,26,9,8,9
優しい,43,友豪,ゆうごう,27,9,8,9
優しい,43,友輔,ゆうすけ,27,9,8,9
優しい,43,友輝,ともき,28,9,8,9
優しい,44,史寛,ふみひろ,27,9,9,9
優しい,44,史義,ふみよし,27,9,9,9
優しい,44,史靖,しのぶ,27,9,9,9
優しい,44,向介,こうすけ,19,9,10,9
優しい,44,周之助,しゅうのすけ,27,9,12,9
優しい,44,和二彦,かじひこ,28,9,12,9
優しい,44,和亮,かずあき,26,9,12,9
優しい,44,和人,"かずと,あいと",19,9,12,9
優しい,44,和俊,かずとし,26,9,12,9
優しい,44,和信,かずのぶ,26,9,12,9
優しい,44,和則,かずのり,26,9,12,9
優しい,44,和史,"かずし,かずふみ",22,9,12,9
優しい,44,和右,かずすけ,22,9,12,9
優しい,44,和司,かずし,22,9,12,9
優しい,44,和哉,かずや,26,9,12,9
優しい,44,和城,かずき,26,9,12,9
優しい,44,和基,かずき,28,9,12,9
優しい,44,和央,かずお,22,9,12,9
優しい,44,和将,かずまさ,27,9,12,9
優しい,44,和峻,かずとし,27,9,12,9
優しい,44,和市,かずいち,22,9,12,9
優しい,44,和平,わへい,22,9,12,9
優しい,44,和広,かずひろ,22,9,12,9
優しい,44,和康,かずやす,28,9,12,9
優しい,44,和弘,かずひろ,22,9,12,9
優しい,44,和彦,かずひこ,26,9,12,9
優しい,44,和政,かずまさ,26,9,12,9
優しい,44,和敏,かずとし,27,9,12,9
優しい,44,和教,かずのり,28,9,12,9
優しい,44,,,26,9,12,9
優しい,44,和昭,かずあき,26,9,12,9
優しい,44,和晃,かずあき,27,9,12,9
優しい,44,和朗,かずお,27,9,12,9
優しい,44,,,22,9,12,9
優しい,44,和正,かずまさ,22,9,12,9
優しい,44,和民,かずみ,22,9,12,9
優しい,44,和泰,かずひろ,27,9,12,9
優しい,44,和洋,かずひろ,26,9,12,9
優しい,44,和浩,かずひろ,27,9,12,9
優しい,44,和海,"かずうみ,かずみ",26,9,12,9
優しい,44,和生,かずき,22,9,12,9
優しい,44,和眞,かずま,27,9,12,9
優しい,44,和真,"かずま,かずまさ",27,9,12,9
優しい,44,和矢,かずや,22,9,12,9
優しい,44,和礼,かずあき,22,9,12,9
優しい,44,和章,かずあき,28,9,12,9
